"geneid"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"change"
"Nrx-1"	70.752418385367	0	1.6879558800501	0	1	1	"unchanged"
"Pfdn5"	738.195388229382	-0.0896116780827288	0.0934432372545847	-0.958995864393944	0.33756082859374	0.582324557575654	"unchanged"
"CG5376"	63.9331258947582	2.54634631574165	1.32640964341098	1.91972844014727	0.0548922099241841	0.166898149975782	"upregulated"
"CCT1"	2778.64033317738	-0.296161278313942	0.0874765944937298	-3.38560594440116	0.000710212885341326	0.0050879875679097	"unchanged"
"Octbeta1R"	30.6147418820516	2.28021720775707	1.50670124657467	1.51338376664976	0.130182206022359	0.309044202246923	"upregulated"
"CG5346"	426.259319771538	0.917757238055817	0.219750195022758	4.17636597756272	2.9620312669407e-05	0.000296226634808641	"unchanged"
"CG33099"	132.44563696797	-1.25441991743522	0.490847201506728	-2.55562202164868	0.0105998189453862	0.0482920113242876	"downregulated"
"CG33093"	16.971284141192	-1.65358003530992	0.729510802921071	-2.26669711906765	0.0234087345355121	0.0886035691560766	"downregulated"
"CG5326"	152.051773529943	1.2971823870243	1.24872349523405	1.03880674302614	0.298894624703736	0.535940485350888	"upregulated"
"AdipoR"	2461.56237476785	-0.50838989658612	0.125095154031588	-4.06402550539846	4.82335517826951e-05	0.000463374448442411	"unchanged"
"asRNA:CR44062"	0.966295202138686	0	2.77063137885984	0	1	NA	"unchanged"
"bond"	467.848910664615	-0.523144634515488	0.684020996143674	-0.764807860379778	0.444385966460311	0.697258315575802	"unchanged"
"sit"	238.154024481716	3.1911017453198	1.28057017730166	2.49193820212485	0.0127048140291105	0.0550896541334037	"upregulated"
"CG33110"	45.1368193576716	0.804722692903483	1.68749472346384	0.476874198013295	0.633451706225279	0.851946427265594	"unchanged"
"CSN6"	434.557643310872	-0.120834732389128	0.125512005586948	-0.962734455752283	0.335680800776631	0.579817139206776	"unchanged"
"Dph5"	784.794366569904	-0.401548275436658	0.140887846655696	-2.85012713990843	0.00437017562055889	0.0234116551101369	"unchanged"
"CG33107"	52.1750356178372	0.630632801427377	0.242200939935055	2.60375868729691	0.00922076532792688	0.0428163206409927	"unchanged"
"CG6937"	790.882783489597	-0.214664382987762	0.131765589767767	-1.62913840681852	0.103283722313463	0.263156014733722	"unchanged"
"Efa6"	335.125932528611	-0.304549981498389	0.232379534169433	-1.31057144333689	0.190002592361122	0.400363920156403	"unchanged"
"CG31156"	121.939498686682	-0.243911677860086	0.179328620611998	-1.36013803612432	0.173786246520527	0.375033553727097	"unchanged"
"mRRF2"	225.008236222656	0.0397908405794233	0.169860181204746	0.234256435482429	0.814785904439965	0.978228826538377	"unchanged"
"CG31161"	3.42197836196033	-0.990013485779511	1.10423332742359	-0.896561859882843	0.369952757555294	0.617439570045092	"unchanged"
"mRpL45"	879.44186264611	-0.119466640794657	0.130775391502803	-0.913525392061982	0.360966285245915	0.607569780536965	"unchanged"
"loco"	291.261694621756	0.959407609389417	0.268479634119174	3.57348374872841	0.000352263115439057	0.00275205558936763	"unchanged"
"wake"	109.06359770249	0.0130571962810825	0.484266067202124	0.0269628560938023	0.978489359796008	1	"unchanged"
"Gclm"	1481.74172298485	1.53991103708079	0.164621841297639	9.35423285842495	8.42085681536771e-21	4.53350583500613e-19	"upregulated"
"wfs1"	102.329598064004	0.5042474150764	0.20629775794499	2.4442699721965	0.0145145606356452	0.0610858540683597	"unchanged"
"Nup133"	368.026674179912	-0.275461440782053	0.156399069286627	-1.76127289016807	0.0781922262107019	0.216206575144008	"unchanged"
"cd"	0.790676288135108	-1.11886505497822	2.83432720277502	-0.394755077636332	0.693023650792951	NA	"downregulated"
"Cyp6d4"	166.735647722365	0.710671852443952	0.221310955883399	3.21119146409715	0.00132185831380773	0.00857709377246962	"unchanged"
"CCAP"	4.60142646643689	2.34885571455458	1.693538812931	1.3869512151832	0.165456639249004	0.362495260313345	"upregulated"
"CG6972"	173.565810832422	2.32104167876113	1.32520540693094	1.75145805067039	0.0798670411201102	0.219609120652642	"upregulated"
"CG13842"	1.07293776798967	0	2.56998826318555	0	1	NA	"unchanged"
"wge"	497.706161347405	0.00290542984143877	0.136479106983209	0.0212884587660456	0.983015550324759	1	"unchanged"
"Irp-1A"	907.570174197846	-0.249337380590939	0.0882315720305076	-2.82594285529364	0.00471416732222758	0.0248436520091728	"unchanged"
"CG4813"	59.4468103386087	-0.320803041432862	0.281745313993474	-1.13862778012447	0.254858436513363	0.484536874346743	"unchanged"
"CG45049"	290.62827715205	0.298798373908752	0.191873673137964	1.55726613777756	0.119407311521728	0.29095134014777	"unchanged"
"Takl2"	72.5528105739071	-0.945174065612524	0.706859170731647	-1.33714621631662	0.181174913832417	0.386632101241666	"unchanged"
"Dcr-1"	437.578705756508	0.114761983292066	0.181777965721101	0.631330551185413	0.527824414906921	0.767925450056026	"unchanged"
"CG6985"	33.8881074252836	-2.8879733901048	0.540993436005092	-5.33827806013826	9.38334764842799e-08	1.45361688998083e-06	"downregulated"
"vret"	18.9818067236323	-0.750707326054956	0.874489044148806	-0.858452522736481	0.390642635972916	0.638832882136159	"unchanged"
"HP1c"	134.833354755278	0.394195405175843	0.210753380771982	1.87041082677734	0.0614267896419503	0.181427576685554	"unchanged"
"CG17141"	126.717773625518	0.099787521683634	0.22751281890367	0.438601755120815	0.660950125067325	0.866108279323673	"unchanged"
"rumi"	78.0245483112675	-0.616140857454677	0.314479349095014	-1.95924107330978	0.0500845610795731	0.157003908545618	"unchanged"
"CG7029"	754.063309030915	-0.119590120286048	0.194647591626102	-0.614393012967605	0.53895565175647	0.777267268706346	"unchanged"
"Usp12-46"	116.317216500868	-0.0301404957991052	0.201673551567883	-0.14945190167368	0.881197059936362	1	"unchanged"
"Nepl13"	697.171423684598	-0.772358097458392	0.201824281258478	-3.82688392418565	0.000129775673109401	0.00113791383548145	"unchanged"
"Nepl14"	164.657158657851	-0.644268253225908	0.2439655554478	-2.64081645477924	0.00827065125781866	0.039173925273858	"unchanged"
"Nepl15"	603.997398913997	-0.701037110983004	0.130177714482139	-5.38523136446056	7.23515201024046e-08	1.1403228711792e-06	"unchanged"
"klg"	30.7270268080665	0.864919435091584	1.07708950743843	0.803015375341054	0.421965847800392	0.674240169678117	"unchanged"
"CG6660"	39.0246451900807	0	1.70943443781175	0	1	1	"unchanged"
"Gbp3"	2386.71178209111	-0.709270238168382	0.100319948160829	-7.07008178504349	1.54842411082485e-12	4.15780548277042e-11	"unchanged"
"Nha2"	783.489375105195	0.421490365539841	0.131739381830834	3.19942571220711	0.00137701669884621	0.00886622652454264	"unchanged"
"CG34375"	2.90710630543713	0	1.93269334963805	0	1	1	"unchanged"
"CG6688"	6.77891118265521	1.67053202975623	1.67747738541611	0.995859642746745	0.319318346336954	0.559367192364622	"upregulated"
"lmd"	11.9779913754238	-2.01331366725872	1.82116044541858	-1.10551141846043	0.268938049448183	0.501148267263364	"downregulated"
"CG13837"	2.25345992737803	0	2.06644249959828	0	1	1	"unchanged"
"CG17121"	55.6996405702136	-3.1631129258144	1.10792913811129	-2.85497764884731	0.00430398578056162	0.0230911915952677	"downregulated"
"p53"	79.6145665306607	0.739584796863097	0.23547769839253	3.14078488923501	0.00168495741057547	0.0105613324726272	"unchanged"
"asRNA:CR46089"	1.22917794533677	-3.0143254669968	2.09959868003792	-1.43566744238112	0.151096993788485	NA	"downregulated"
"CG17119"	107.950812760042	-0.458802709412424	0.763342765153403	-0.601044157823677	0.547810575410705	0.784948515484443	"unchanged"
"sav"	116.127058891948	-0.106853713282892	0.24229963493476	-0.440998242988121	0.659214268983652	0.864971781147386	"unchanged"
"Ublcp1"	229.042164238152	0.39156459832809	0.155752322450459	2.51402092866151	0.0119363350244854	0.0526389470362037	"unchanged"
"CG17111"	2.93266361383347	0	1.93686363618033	0	1	1	"unchanged"
"Cow"	117.860605341286	0.416494230442704	0.98318174959188	0.423618756771666	0.671843873871973	0.874064137858321	"unchanged"
"CG6726"	19.5008383909588	-0.547111435528028	0.418495192025403	-1.30733027751205	0.191100565489631	0.402219431359957	"unchanged"
"CG17110"	4.89845276303201	0	1.81343461037885	0	1	1	"unchanged"
"CG17109"	568.637399429757	0.85401534170363	0.656184124636992	1.30148735642771	0.193091689526204	0.404494528020064	"unchanged"
"CG6733"	80.7840768104679	0.571164177013558	1.06757021190746	0.53501322034177	0.59264071555787	0.821852560787023	"unchanged"
"CG6738"	2.68333761891625	0	2.19064366900887	0	1	1	"unchanged"
"Rassf"	407.126994099232	-0.25592356965686	0.130160108108549	-1.96622124378868	0.0492730595621449	0.155272246519364	"unchanged"
"CenB1A"	389.932649797122	0.174732833300888	0.16200838552004	1.07854190843272	0.28079198983127	0.516646989801741	"unchanged"
"CG31365"	96.245872479212	-0.32518340838523	0.241518843101147	-1.34641009459061	0.178170297206445	0.381718278589459	"unchanged"
"CG31457"	42.1853095044629	-0.261464154839808	0.338996531542824	-0.77128858413343	0.440535897390575	0.693574692053671	"unchanged"
"hh"	16.9578194133396	0.876806269385784	1.35294011078735	0.648074709586016	0.51693663050765	0.759563934061028	"unchanged"
"unk"	152.456935574675	-0.128498163957571	0.361818518706838	-0.355145348604132	0.722480704807461	0.910742745424961	"unchanged"
"Irk1"	60.5035068940795	1.13692187141722	0.405877654062143	2.8011442858176	0.00509217457621565	0.0264583843843025	"upregulated"
"cnc"	1982.55121239403	-0.385961431755678	0.174838470905481	-2.20753149897044	0.0272769488808178	0.0997098551525693	"unchanged"
"fzo"	1.16681921124113	-2.86449113713799	2.28823861569458	-1.25183235589637	0.210630957427356	NA	"downregulated"
"CG4467"	32.2923997337448	-2.60087743382027	1.49159198152251	-1.74369228719337	0.0812127610016153	0.222129973816038	"downregulated"
"Rad60"	40.0014628194746	0.0105216551440743	0.339273780193577	0.0310122849401183	0.97525974242046	1	"unchanged"
"EloA"	275.38810399235	0.0189593625919006	0.136237953446548	0.139163589236821	0.889320880060736	1	"unchanged"
"wda"	69.5855270220034	-0.387772883969837	0.302924519299702	-1.28009738157309	0.200510889444593	0.412827702141224	"unchanged"
"CG13827"	122.433261272957	-0.136454467379734	0.275379773795115	-0.49551376086632	0.620237510875109	0.843873755882248	"unchanged"
"orb"	25.1908463125215	-1.06754863800186	0.950538640763692	-1.12309862242334	0.261395611140965	0.492409019774466	"downregulated"
"Cdc16"	182.197535596598	0.481565581511197	0.183449363420901	2.62505997584906	0.00866337055897662	0.0406972591053437	"unchanged"
"CG6763"	113.01913499293	0.54671447635684	0.474307448755592	1.15265842396365	0.249050612739199	0.477339692199294	"unchanged"
"pnt"	247.102078162201	0.0203633732933674	0.202889095981225	0.100367016743235	0.920052954337032	1	"unchanged"
"DNApol-epsilon255"	243.963035813427	0.590290996121415	0.242391902358185	2.43527523146848	0.0148804662771192	0.0621925713926485	"unchanged"
"ATPsynCF6"	5993.45681731047	0.153568966146073	0.143739461823953	1.06838417368057	0.285347253031588	0.521450407783317	"unchanged"
"Sec13"	1636.81197554397	-0.0548033391848284	0.107363121015067	-0.510448454429127	0.609737317842265	0.835407829164333	"unchanged"
"RpS3"	23715.2144073453	0.0985596489210935	0.125595265172423	0.784740163459079	0.432605929315299	0.68500138050435	"unchanged"
"CG4408"	1387.71069044404	-1.52895277887949	0.136538522300534	-11.1979590310354	4.17235159840546e-29	3.78119363605495e-27	"downregulated"
"CG42827"	6.33018432085249	1.91558329150091	1.34047272220475	1.42903563777877	0.152993990698094	0.343833364092121	"upregulated"
"CG4393"	59.9185473046575	-1.94101316874341	0.865949777750514	-2.24148468954585	0.0249946961726398	0.0935687851557515	"downregulated"
"CG4374"	55.2432922402969	0	1.69333646777617	0	1	1	"unchanged"
"Irk2"	385.802853814243	2.07623715893212	1.0970555717194	1.89255422647192	0.0584171758596777	0.174865617251306	"upregulated"
"CG10175"	73.7952122153995	2.69199731398992	1.40640474313929	1.91409857448362	0.0556075616473499	0.168589972934187	"upregulated"
"Ugt303B3"	75.193558698519	5.31761094511255	1.24490847417853	4.27148746707781	1.94173441805492e-05	0.000202457927098248	"upregulated"
"Ugt303B1"	28.8441900092182	6.23489565148965	1.30009811690044	4.79571162394591	1.62098336519471e-06	2.0919490188481e-05	"upregulated"
"Ugt303B2"	23.5478947102755	7.1847267545394	1.388539836214	5.17430365853192	2.28762523196832e-07	3.41260965674287e-06	"upregulated"
"beat-IV"	8.93129032677374	-3.01763725406522	1.49246650246977	-2.02191288653485	0.0431853522348634	0.140653101393872	"downregulated"
"CG10182"	154.548419114304	0	1.7150791147375	0	1	1	"unchanged"
"CG33337"	1.47749390414312	0	2.29968352400875	0	1	NA	"unchanged"
"CG16723"	2.5056115596014	0	2.01507932404326	0	1	1	"unchanged"
"CG10184"	3402.67268834372	-0.235359262053745	0.199059229297894	-1.18235794885716	0.23706370112128	0.461110311159707	"unchanged"
"CG31145"	841.406184395319	-0.95645796024186	0.134331631088543	-7.1201246682654	1.07829484937461e-12	2.91702897685297e-11	"unchanged"
"GILT3"	95.3217510852676	2.63366980232059	0.268453944380689	9.81050886920788	1.01455629315437e-22	6.34097683221481e-21	"upregulated"
"GILT2"	61.8644310315767	-0.563609406932144	0.302219177643699	-1.86490285403599	0.0621950223301605	0.183099855939495	"unchanged"
"eIF3d1"	4734.56105911584	-0.350253065760692	0.111376135481615	-3.14477660987357	0.00166213696714978	0.0104484043455225	"unchanged"
"CG16710"	12.2534187123047	-2.29894049138404	0.691909045528739	-3.32260505371374	0.00089181083214542	0.00614993202256274	"downregulated"
"CG18754"	7.24170443416543	-0.207412515909624	1.22431368970196	-0.169411252732227	0.865473173035757	1	"unchanged"
"SPE"	810.693096388987	-0.673113004605272	0.119469980015552	-5.63416018415377	1.75913456843776e-08	3.01269109161584e-07	"unchanged"
"CG10254"	332.41024726416	1.11354279126368	0.347213737945783	3.20708160296802	0.00134088953905993	0.00867779797027407	"upregulated"
"asRNA:CR43903"	3.00024645425105	3.24969917945519	1.67610180402273	1.9388435545238	0.0525203908316298	0.162169009169215	"upregulated"
"prt"	8.81438123534667	0.804722610293569	1.74726938085529	0.460560128341318	0.645114223066214	0.854937506196086	"unchanged"
"Gba1a"	180.017078961239	0	1.68638359655544	0	1	1	"unchanged"
"Gba1b"	299.411786489188	-2.54174323773393	0.212329170351005	-11.9707679991973	5.05584571872256e-33	5.13853478421569e-31	"downregulated"
"CG10301"	3.28664491883343	-3.01097338869779	1.76024028456945	-1.71054680153186	0.08716480671897	0.23341966832524	"downregulated"
"CG10300"	64.2769782140104	-3.8221219998955	1.31926342394032	-2.8971636221671	0.00376553307501566	0.0207132889179541	"downregulated"
"nau"	6.96531931542481	0	1.76506860109409	0	1	1	"unchanged"
"CG10232"	775.466348479503	1.28610008164381	0.232154090210634	5.5398553627762	3.02721564916455e-08	5.01080215900526e-07	"upregulated"
"CG10365"	352.910724699302	-0.212919754041909	0.273689025052617	-0.777962338829534	0.436591215847569	0.689404598859055	"unchanged"
"RNaseMRP:RNA"	6.91608461877045	0.975762664608032	0.874297270837271	1.11605365492402	0.264399168397452	0.496347480808267	"unchanged"
"Rpn9"	1744.80959495512	0.240546280342672	0.104329994495836	2.30562918655451	0.0211313609959045	0.0812600957674899	"unchanged"
"Hmgcr"	1255.01216564804	3.64497379343412	0.143998401893604	25.312598928197	2.32104513693881e-141	4.20689431070159e-138	"upregulated"
"RanBP3"	447.15801782818	-0.0175184454768814	0.137350121589602	-0.127545904394799	0.898508343378053	1	"unchanged"
"Rpt5"	1847.12085671486	0.354707077343122	0.115104046602261	3.08162126192491	0.00205876601983382	0.0125569716577077	"unchanged"
"Hrd3"	956.026296622416	-0.135856056664413	0.10739893376228	-1.26496653090728	0.205883325866262	0.418814285221772	"unchanged"
"PTPMT1"	339.053194839953	0.195105963742483	0.180240704098509	1.0824744872049	0.279041745914334	0.514684360043824	"unchanged"
"SdhD"	1498.1771713292	0.348219743285405	0.183499886075129	1.89765645490829	0.0577413523215519	0.173274517984199	"unchanged"
"udt"	264.220692274571	-0.00403771412085823	0.184751358036281	-0.0218548548913254	0.982563736742016	1	"unchanged"
"Lsd-1"	14289.6200858742	0.555810076922702	0.132154960340993	4.20574510021094	2.60223397406565e-05	0.000264726795771412	"unchanged"
"CG10214"	394.361235672431	-0.329738606077165	0.156793224514285	-2.10301565707722	0.0354644008600838	0.120747417892414	"unchanged"
"CG10375"	227.424517417149	-0.209416015340313	0.16344818856501	-1.28123790895988	0.20011011454276	0.412471094702903	"unchanged"
"tst"	341.083490819443	-0.105454816438461	0.125277056149859	-0.841772784892978	0.399915148214601	0.64911600549758	"unchanged"
"CG10208"	149.838012658826	-0.372912691842585	0.253426582025514	-1.47148215022306	0.141160771291237	0.325169114126712	"unchanged"
"Nup98-96"	1420.67095380677	0.204349330892312	0.134471469584194	1.51964823113922	0.12859940908837	0.306289656994311	"unchanged"
"mbc"	637.400864152797	-0.360471188885684	0.231135673784268	-1.55956535390609	0.118862629229992	0.29028320073572	"unchanged"
"CG33111"	216.095013033724	0.103204344264882	0.179031178119277	0.576460174976472	0.564304180979422	0.797012662073394	"unchanged"
"CG34355"	205.078413973577	-2.37761520381413	1.21792908590592	-1.95217868702561	0.0509169936517294	0.158932923640229	"downregulated"
"eIF4G2"	238.684158795999	0.331801656814232	0.397034160714334	0.835700525660722	0.403323399484176	0.652796840212891	"unchanged"
"Pli"	167.2239191167	0.362567422946848	0.240159700571286	1.50969301712311	0.131121773896893	0.31032628751441	"unchanged"
"TfIIA-S"	323.73959863818	0.232216247355766	0.14626427975305	1.58764838378746	0.112365870856087	0.279693029425485	"unchanged"
"tbrd-1"	3.9755212612522	-4.71083193615449	2.03472482471203	-2.31521819508011	0.0206009939915545	0.0797280461416923	"downregulated"
"sba"	134.521384606028	0.101015534175674	0.274532015174359	0.367955388050162	0.712906499217077	0.903912577706158	"unchanged"
"Ndc1"	221.079344219727	-0.172513591043279	0.128926294691682	-1.33807918280622	0.180870625993391	0.386058500034961	"unchanged"
"CG13601"	341.706231304393	-0.24749357366815	0.138558485876344	-1.78620293158388	0.0740664066061872	0.209322289979804	"unchanged"
"CG31142"	115.693095156124	-0.482045505979681	0.231101728387372	-2.08585850630973	0.0369914418684327	0.124699916403969	"unchanged"
"Rpt2"	2194.73128198496	0.220266264266492	0.109437270178928	2.01271709269029	0.0441444001590556	0.142920616769791	"unchanged"
"CG13599"	12.9571280083278	-0.420050616583061	0.604496128404507	-0.694877265288254	0.487132221412439	0.743851166504178	"unchanged"
"RpS19b"	30.1544473566209	-3.91158004598989	1.16069380168482	-3.37003612866027	0.000751583289216591	0.00533699963034404	"downregulated"
"CG5854"	218.473615103689	1.35328783149112	0.171191261749774	7.90512212865856	2.67671039623324e-15	9.42046134596649e-14	"upregulated"
"Gdh"	14548.3008614485	-0.787324944599234	0.136027921011721	-5.78796572603203	7.12439429053333e-09	1.29129646515917e-07	"unchanged"
"CG12268"	7.59235350568575	0	1.80159461903811	0	1	1	"unchanged"
"GluProRS"	2658.3466996008	-0.163522486271089	0.112255390854851	-1.45670052035655	0.145199066091545	0.33104868182267	"unchanged"
"asRNA:CR46092"	0.987315974609529	1.19648002870435	2.02996368263974	0.589409573647378	0.555586555850667	NA	"upregulated"
"AP-1sigma"	762.514397438239	0.240777738080345	0.0964312395053044	2.49688523465573	0.0125289498040066	0.0544791399914321	"unchanged"
"CG31140"	190.703080204158	0.982237244270525	0.633926431512164	1.54944989740766	0.121273606828447	0.294123656168456	"unchanged"
"lncRNA:CR31451"	80.4251447072135	-0.949740352427435	0.735563002195112	-1.29117471867558	0.196643099472421	0.408889810088447	"unchanged"
"CG13603"	122.242844062036	0.358230762458742	0.219330257279207	1.63329385969176	0.102407207590429	0.261672552289924	"unchanged"
"CG5902"	445.60274307653	-0.102390842347995	0.134842301699795	-0.759337693418729	0.447650574821867	0.700258918467751	"unchanged"
"CG13604"	90.5216319719451	0.095446877519358	0.239473812940366	0.398569164400144	0.690210686113751	0.886717969585612	"unchanged"
"Rab7"	1083.15996896296	0.741616594315238	0.100742398431421	7.36151417737072	1.81835698665597e-13	5.38818316890564e-12	"unchanged"
"CG33108"	44.9538341441282	0.810060896649998	0.34129338418015	2.37350307447628	0.017620246355973	0.0708130743241709	"unchanged"
"LSm3"	380.440877210927	0.0768462080532771	0.159150543852157	0.482852311988725	0.629200604159529	0.85074680719071	"unchanged"
"KrT95D"	218.200975118619	-0.634284107239767	0.199953228944977	-3.17216236310097	0.00151308387523479	0.00961144108830511	"unchanged"
"Mettl3"	74.8912957588798	0.307913812516527	0.235099818103432	1.30971523074961	0.190292189152914	0.400896465912038	"unchanged"
"Miro"	592.876558005498	-0.000181438790560151	0.131082821976314	-0.0013841538336193	0.998895605379027	1	"unchanged"
"spas"	186.233611177653	0.247245431570933	0.147041166843866	1.68147082125286	0.0926714994405862	0.243623038377592	"unchanged"
"Rox8"	1115.93329714062	-0.149329765306187	0.0936933341530165	-1.59381418812898	0.110977658760983	0.276871309709954	"unchanged"
"CG5986"	302.965801449457	-0.299179390984971	0.160230712002561	-1.8671788151337	0.0618766209821663	0.182326396059987	"unchanged"
"Atg6"	173.032962820233	0.64317057006332	0.189555209024722	3.39305141426865	0.000691186637752303	0.00498451902225219	"unchanged"
"Pisd"	5126.29525576672	0.0392651263088844	0.169163214151618	0.232113858239249	0.816449581474581	0.979037291711993	"unchanged"
"CG6000"	336.67356829685	-0.169640864175385	0.129584550987536	-1.30911333860856	0.190495961624338	0.40117032971818	"unchanged"
"Hsp68"	255.649692016606	-1.45133786858936	0.475393148433762	-3.05292129970943	0.00226625364887647	0.0136163030008462	"downregulated"
"SMC1"	532.221327063944	-0.117548155306249	0.147077092564467	-0.799228168415997	0.424158121391841	0.677046759156945	"unchanged"
"eIF4EHP"	440.872594238632	-0.199089230860946	0.108019564759743	-1.84308491988243	0.065316612744579	0.190178892529397	"unchanged"
"Syx1A"	290.290991326291	0.680689005771428	0.326298425461761	2.08609344286033	0.0369701595575647	0.124666817112718	"unchanged"
"CG18428"	88.9514939127119	0.718499850691309	0.209396081258957	3.43129559240772	0.000600705651434746	0.00439319028873764	"unchanged"
"CG13605"	327.376590142227	-0.0449610983607077	0.128657590099249	-0.349463240575421	0.726741563055928	0.914312181655856	"unchanged"
"Root"	318.759116999901	-0.744555346702629	0.233506242275163	-3.18858861950786	0.0014296917970818	0.00917280135295847	"unchanged"
"CG13607"	1206.35225502867	-0.179042804051301	0.283691767990712	-0.631117375450818	0.527963780921517	0.768005098651886	"unchanged"
"GatB"	355.500683115655	0.154619017271373	0.130071794630442	1.18872056552056	0.234549645124284	0.458522156212725	"unchanged"
"Tsc1"	628.446419700851	0.0529880709335311	0.146687858362135	0.361230108102861	0.717927436519007	0.907118192462317	"unchanged"
"Sec10"	342.186741670415	-0.138420332046399	0.124473282741683	-1.11204853762602	0.26611728166956	0.497854023422754	"unchanged"
"Npc2f"	102.988988211193	-0.353458600334078	0.317375711226156	-1.11369140054391	0.265411599768664	0.497132474592529	"unchanged"
"Kal1"	33.1978366515042	-0.910643558458209	0.609788678237721	-1.49337564136145	0.135338885470346	0.316705484096619	"unchanged"
"Slimp"	286.430740464181	-0.0125426501114187	0.158480030286412	-0.0791434106161578	0.936918555101864	1	"unchanged"
"p38c"	42.7170637994707	2.43123737143738	0.476309732537482	5.10432016260775	3.31985810065099e-07	4.83312675295575e-06	"upregulated"
"p38a"	176.287694595267	0.660547504602727	0.240860065784278	2.7424533928108	0.00609821033630464	0.0308418966459863	"unchanged"
"CG6178"	2638.49455670997	0.171788212884544	0.102742329560124	1.67202956775488	0.0945184917272079	0.247342918496738	"unchanged"
"Myo95E"	137.059716718085	-0.199925317610312	0.193583388162533	-1.03276071107121	0.301715894244327	0.539221092836	"unchanged"
"TBC1d7"	137.397093172672	0.23953844482273	0.212582947425816	1.12679990433532	0.259827090985582	0.490985163243823	"unchanged"
"mRpS24"	654.201162318966	0.0416100934080092	0.175380873735453	0.237255594191956	0.812458509330708	0.977045030300656	"unchanged"
"Apc2"	45.5623650162856	-0.320421742232418	0.448851476168512	-0.713870309545605	0.475307378165049	0.729654605062226	"unchanged"
"CG5510"	537.463827251062	0.232056691064586	0.099926348837064	2.32227729488014	0.0202180093081666	0.0786939338676849	"unchanged"
"CG13606"	22.7785451721299	-2.59931081461236	1.48778943132659	-1.74709589938052	0.0806207045905375	0.221010880368564	"downregulated"
"CHORD"	364.425679624626	0.0964661712049165	0.145511719722663	0.662944341450816	0.507366201551196	0.756494589059672	"unchanged"
"CG5515"	1228.13489223992	0.409553390864224	0.088833331575125	4.61035721167196	4.01977660265349e-06	4.79331913967727e-05	"unchanged"
"jnj"	139.377278384217	-0.015698946299683	0.179404542474516	-0.0875058461906724	0.930269438670961	1	"unchanged"
"CG6204"	109.954531000093	0.0617090673912953	0.209570298821254	0.294455214972651	0.768410080461396	0.947122251503761	"unchanged"
"twin"	562.671993650483	0.526427026045121	0.117840801695343	4.46727295191108	7.92230217139333e-06	8.90951769533635e-05	"unchanged"
"CG17786"	122.399714338324	-0.258465576186681	0.580125097597036	-0.445534208496208	0.655933744059552	0.862548907696207	"unchanged"
"cav"	25.6285157221635	0.576499941088822	0.444542834152164	1.29683777759758	0.194687009330654	0.406087512305217	"unchanged"
"Spps"	62.9490212535802	-0.496383812095039	0.28966590218354	-1.71364253905355	0.0865943959264894	0.232429484117661	"unchanged"
"CG13609"	3.0834062783563	-3.33344970994023	1.85479959095442	-1.7972020946074	0.0723035421428267	0.205617702273439	"downregulated"
"Spase22-23"	1565.53905703605	-0.318242727268442	0.11053354930018	-2.87915053197269	0.00398747955066906	0.021681920056763	"unchanged"
"lncRNA:CR45217"	3.70736487386869	-0.773422156604253	1.30146948473627	-0.594268375613108	0.552332626748326	0.787300344799917	"unchanged"
"mask"	1846.1351248646	-0.337139078859441	0.201821369247627	-1.67048256642132	0.0948239258499559	0.248006299571494	"unchanged"
"beta-PheRS"	1409.33000498911	-0.18276440181004	0.110516193124954	-1.65373414195873	0.0981815423572697	0.25367647259095	"unchanged"
"jar"	1527.47195498232	1.47723340233479	0.17322340385989	8.52790887038353	1.49016855006157e-17	6.3801507802833e-16	"upregulated"
"Orct2"	600.396515917225	3.7125763404031	0.425263670287433	8.73005760848038	2.54542935624471e-18	1.16799764764393e-16	"upregulated"
"Orct"	1631.85836834593	1.38016622851755	0.164995105145617	8.36489196027654	6.01700355436785e-17	2.45995915991543e-15	"upregulated"
"CG6356"	423.642840663637	1.59583795717639	0.209246286057311	7.62660110841491	2.41023904765507e-14	7.70922048330849e-13	"upregulated"
"CG34290"	79.8200279781146	2.96034353139252	0.935367464061442	3.16489897835281	0.001551368042764	0.00982977812307819	"upregulated"
"Uck"	624.037040195574	0.132990332232725	0.125769999512906	1.05740902240425	0.29032495559557	0.526652859399804	"unchanged"
"CG5715"	54.7503371436386	2.54588642603283	1.32429976146426	1.92243969236834	0.0545504551798514	0.166265751143746	"upregulated"
"crb"	291.185295606328	-0.53763719684048	0.703180265032155	-0.764579473537834	0.444521995897296	0.697273994488062	"unchanged"
"Nab2"	287.350569751251	0.147420912595491	0.167984054437727	0.877588727626174	0.380166948773529	0.628219961694595	"unchanged"
"asRNA:CR46093"	12.5891067254194	0.783205204168024	0.805634370717847	0.972159620585901	0.330971145354282	0.574052823880034	"unchanged"
"BRWD3"	468.333841155068	0.11213882470968	0.14645220102854	0.765702556343467	0.443853305661415	0.696744263546289	"unchanged"
"CG5728"	946.219028979576	-0.449825997602043	0.137213707276042	-3.27828761813934	0.00104438921806809	0.00701275107009736	"unchanged"
"Dis3"	627.307302760375	-0.278562328499418	0.128609480658971	-2.16595485085638	0.0303146372030006	0.108071658518793	"unchanged"
"CG6432"	98.0950592604757	0	1.6851538518885	0	1	1	"unchanged"
"Ms"	42.2453791682383	0	1.69363434487805	0	1	1	"unchanged"
